10.160.5.10,,
05-14-2018 01:00:12.3,3,6
05-14-2018 01:00:29.3,82,4
05-14-2018 01:00:29.3,7,2
05-14-2018 01:00:29.3,7,6
05-14-2018 01:00:29.3,8,2
05-14-2018 01:00:29.3,8,6
05-14-2018 01:00:29.3,2,4
05-14-2018 01:00:29.3,43,4
05-14-2018 01:00:29.4,2,2
05-14-2018 01:00:29.4,2,6
05-14-2018 01:00:32.8,9,2
05-14-2018 01:00:32.8,9,6
05-14-2018 01:00:32.8,10,2
05-14-2018 01:00:32.8,10,6
05-14-2018 01:00:33.8,81,4
05-14-2018 01:00:33.8,44,4
05-14-2018 01:00:34.3,12,2
05-14-2018 01:00:34.3,12,6
05-14-2018 01:00:34.3,11,2
05-14-2018 01:00:34.3,11,6
05-14-2018 01:00:34.3,0,4
05-14-2018 01:00:34.3,0,8
05-14-2018 01:00:34.3,1,4
05-14-2018 01:00:34.3,1,8
05-14-2018 01:00:34.3,31,1
05-14-2018 01:00:34.4,4,4
05-14-2018 01:00:34.4,4,8
05-14-2018 01:00:40.3,82,9
05-14-2018 01:00:40.9,81,9
05-14-2018 01:00:42.3,7,4
05-14-2018 01:00:42.3,7,8
05-14-2018 01:00:42.3,8,4
05-14-2018 01:00:42.3,8,8
05-14-2018 01:00:42.3,3,4
05-14-2018 01:00:42.3,3,8
05-14-2018 01:00:44.0,82,9
05-14-2018 01:00:44.6,81,9
05-14-2018 01:00:45.3,9,4
05-14-2018 01:00:45.3,9,8
05-14-2018 01:00:45.3,10,4
05-14-2018 01:00:45.3,10,8
05-14-2018 01:00:45.7,82,9
05-14-2018 01:00:46.2,81,9
05-14-2018 01:00:46.3,12,4
05-14-2018 01:00:46.3,12,8
05-14-2018 01:00:46.3,11,4
05-14-2018 01:00:46.3,11,8
05-14-2018 01:00:46.3,0,2
05-14-2018 01:00:46.3,0,6
05-14-2018 01:00:46.3,1,2
05-14-2018 01:00:46.3,1,6
05-14-2018 01:00:46.3,31,1
05-14-2018 01:00:46.5,4,2
05-14-2018 01:00:46.5,4,6
05-14-2018 01:00:48.9,82,6
05-14-2018 01:00:48.9,43,6
05-14-2018 01:00:50.9,81,6
05-14-2018 01:00:50.9,44,6
05-14-2018 01:00:52.8,4,6
05-14-2018 01:00:53.1,82,6
05-14-2018 01:00:53.1,43,6
05-14-2018 01:00:55.2,81,6
05-14-2018 01:00:55.2,44,6
05-14-2018 01:00:55.3,82,6
05-14-2018 01:00:55.3,43,6
05-14-2018 01:00:57.3,81,6
05-14-2018 01:00:57.3,44,6
05-14-2018 01:00:59.2,4,6
05-14-2018 01:01:01.3,3,2
05-14-2018 01:01:01.3,3,6
05-14-2018 01:01:07.1,82,7
05-14-2018 01:01:07.1,7,2
05-14-2018 01:01:07.1,7,6
05-14-2018 01:01:07.1,8,2
05-14-2018 01:01:07.1,8,6
05-14-2018 01:01:07.1,2,7
05-14-2018 01:01:07.1,43,7
05-14-2018 01:01:07.2,2,2
05-14-2018 01:01:07.2,2,6
05-14-2018 01:01:10.6,9,2
05-14-2018 01:01:10.6,9,6
05-14-2018 01:01:10.6,10,2
05-14-2018 01:01:10.6,10,6
05-14-2018 01:01:12.1,12,2
05-14-2018 01:01:12.1,12,6
05-14-2018 01:01:12.1,11,2
05-14-2018 01:01:12.1,11,6
05-14-2018 01:01:12.1,0,4
05-14-2018 01:01:12.1,0,7
05-14-2018 01:01:12.1,1,4
05-14-2018 01:01:12.1,1,7
05-14-2018 01:01:12.1,31,1
05-14-2018 01:01:12.2,4,4
05-14-2018 01:01:15.6,81,7
05-14-2018 01:01:15.6,44,7
05-14-2018 01:01:17.4,4,7
05-14-2018 01:01:18.1,3,7
05-14-2018 01:01:20.1,7,4
05-14-2018 01:01:20.1,7,7
05-14-2018 01:01:20.1,8,4
05-14-2018 01:01:20.1,8,7
05-14-2018 01:01:20.1,3,4
05-14-2018 01:01:23.1,9,4
05-14-2018 01:01:23.1,9,7
05-14-2018 01:01:23.1,10,4
05-14-2018 01:01:23.1,10,7
05-14-2018 01:01:24.1,12,4
05-14-2018 01:01:24.1,12,7
05-14-2018 01:01:24.1,11,4
05-14-2018 01:01:24.1,11,7
05-14-2018 01:01:24.1,0,2
05-14-2018 01:01:24.1,0,6
05-14-2018 01:01:24.1,1,2
05-14-2018 01:01:24.1,1,6
05-14-2018 01:01:24.1,31,1
05-14-2018 01:01:24.3,4,2
05-14-2018 01:01:24.3,4,6
05-14-2018 01:01:39.1,3,2
05-14-2018 01:01:39.1,3,6
05-14-2018 01:04:44.5,82,9
