10.160.4.126,,
05-15-2018 05:00:00.1,4,2
05-15-2018 05:00:05.0,7,2
05-15-2018 05:00:05.0,8,2
05-15-2018 05:00:05.0,3,2
05-15-2018 05:00:05.1,2,2
05-15-2018 05:00:09.0,9,2
05-15-2018 05:00:09.0,10,2
05-15-2018 05:00:10.0,12,2
05-15-2018 05:00:10.0,11,2
05-15-2018 05:00:10.0,0,1
05-15-2018 05:00:10.0,1,1
05-15-2018 05:00:15.0,3,1
05-15-2018 05:00:34.5,82,10
05-15-2018 05:00:34.6,81,10
05-15-2018 05:00:34.7,82,13
05-15-2018 05:00:34.9,81,13
05-15-2018 05:00:35.0,7,1
05-15-2018 05:00:35.0,8,1
05-15-2018 05:00:35.0,5,1
05-15-2018 05:00:35.1,2,1
05-15-2018 05:00:38.5,9,1
05-15-2018 05:00:38.5,10,1
05-15-2018 05:00:39.0,12,1
05-15-2018 05:00:39.0,11,1
05-15-2018 05:00:39.0,0,2
05-15-2018 05:00:39.0,1,2
05-15-2018 05:00:39.1,4,2
05-15-2018 05:00:51.0,7,2
05-15-2018 05:00:51.0,8,2
05-15-2018 05:00:51.0,3,2
05-15-2018 05:00:51.1,2,2
05-15-2018 05:00:55.0,9,2
05-15-2018 05:00:55.0,10,2
05-15-2018 05:00:56.0,12,2
05-15-2018 05:00:56.0,11,2
05-15-2018 05:00:56.0,0,1
05-15-2018 05:00:56.0,1,1
05-15-2018 05:01:01.0,3,1
05-15-2018 05:01:03.9,82,8
05-15-2018 05:01:03.9,2,8
05-15-2018 05:01:03.9,43,8
05-15-2018 05:01:05.6,81,8
05-15-2018 05:01:18.4,82,9
05-15-2018 05:01:18.6,81,9
05-15-2018 05:01:21.0,7,1
05-15-2018 05:01:21.0,8,1
05-15-2018 05:01:21.0,5,1
05-15-2018 05:01:21.1,2,1
05-15-2018 05:01:22.1,82,14
05-15-2018 05:01:22.3,81,14
05-15-2018 05:01:22.3,82,15
05-15-2018 05:01:22.4,81,15
05-15-2018 05:01:22.8,82,14
05-15-2018 05:01:22.9,81,14
05-15-2018 05:01:24.5,9,1
05-15-2018 05:01:24.5,10,1
05-15-2018 05:01:25.0,12,1
05-15-2018 05:01:25.0,11,1
05-15-2018 05:01:25.0,0,2
05-15-2018 05:01:25.0,1,2
05-15-2018 05:01:25.1,4,2
05-15-2018 05:01:26.4,82,2
05-15-2018 05:01:26.4,43,2
05-15-2018 05:01:30.2,82,5
05-15-2018 05:01:30.2,2,5
05-15-2018 05:01:30.2,43,5
05-15-2018 05:01:30.5,81,5
05-15-2018 05:01:30.6,81,2
05-15-2018 05:01:30.6,44,2
05-15-2018 05:01:31.2,82,3
05-15-2018 05:01:31.2,2,3
05-15-2018 05:01:31.2,43,3
05-15-2018 05:01:31.5,81,3
05-15-2018 05:01:31.5,44,3
05-15-2018 05:01:31.9,82,8
05-15-2018 05:01:33.4,4,2
05-15-2018 05:01:33.6,81,8
05-15-2018 05:01:37.0,3,2
05-15-2018 05:01:46.6,82,14
05-15-2018 05:01:46.7,81,14
05-15-2018 05:01:51.2,82,2
05-15-2018 05:01:51.2,43,2
05-15-2018 05:01:51.7,82,9
05-15-2018 05:01:51.9,81,9
05-15-2018 05:01:52.3,82,16
05-15-2018 05:01:52.4,81,16
05-15-2018 05:01:53.6,81,2
05-15-2018 05:01:53.6,44,2
05-15-2018 05:01:56.4,4,2
05-15-2018 05:02:03.8,7,2
05-15-2018 05:02:03.8,7,6
05-15-2018 05:02:03.8,8,2
05-15-2018 05:02:03.8,8,6
05-15-2018 05:02:03.8,5,6
05-15-2018 05:02:03.9,2,2
05-15-2018 05:02:03.9,2,6
05-15-2018 05:02:03.9,44,6
05-15-2018 05:02:07.0,82,13
05-15-2018 05:02:07.1,81,13
05-15-2018 05:02:07.8,9,2
05-15-2018 05:02:07.8,9,6
05-15-2018 05:02:07.8,10,2
05-15-2018 05:02:07.8,10,6
05-15-2018 05:02:08.8,12,2
05-15-2018 05:02:08.8,12,6
05-15-2018 05:02:08.8,11,2
05-15-2018 05:02:08.8,11,6
05-15-2018 05:02:08.8,0,4
05-15-2018 05:02:08.8,0,8
05-15-2018 05:02:08.8,1,4
05-15-2018 05:02:08.8,1,8
05-15-2018 05:02:08.8,31,1
05-15-2018 05:02:08.9,4,4
05-15-2018 05:02:08.9,4,8
05-15-2018 05:02:08.9,44,8
05-15-2018 05:02:11.0,82,8
05-15-2018 05:02:11.0,43,8
05-15-2018 05:02:13.0,81,8
05-15-2018 05:02:13.0,44,8
05-15-2018 05:02:14.8,3,4
05-15-2018 05:02:14.8,3,8
05-15-2018 05:02:15.8,7,4
05-15-2018 05:02:15.8,7,8
05-15-2018 05:02:15.8,8,4
05-15-2018 05:02:15.8,8,8
05-15-2018 05:02:15.8,4,8
05-15-2018 05:02:19.8,9,4
05-15-2018 05:02:19.8,9,8
05-15-2018 05:02:19.8,10,4
05-15-2018 05:02:19.8,10,8
