10.160.4.106,,
05-15-2018 00:00:39.0,82,6
05-15-2018 00:00:39.0,43,6
05-15-2018 00:00:39.8,81,6
05-15-2018 00:00:39.8,44,6
05-15-2018 00:00:42.6,4,6
05-15-2018 00:01:03.0,82,11
05-15-2018 00:01:03.1,82,9
05-15-2018 00:01:11.0,82,10
05-15-2018 00:02:29.3,81,11
05-15-2018 00:02:31.0,82,6
05-15-2018 00:02:31.0,43,6
05-15-2018 00:02:32.0,81,6
05-15-2018 00:02:32.0,44,6
05-15-2018 00:02:34.8,4,6
05-15-2018 00:02:53.1,82,6
05-15-2018 00:02:53.1,43,6
05-15-2018 00:02:54.0,81,6
05-15-2018 00:02:54.0,44,6
05-15-2018 00:02:56.8,4,6
05-15-2018 00:03:17.4,82,4
05-15-2018 00:03:17.4,7,2
05-15-2018 00:03:17.4,7,6
05-15-2018 00:03:17.4,8,2
05-15-2018 00:03:17.4,8,6
05-15-2018 00:03:17.4,2,4
05-15-2018 00:03:17.4,43,4
05-15-2018 00:03:17.4,63,1
05-15-2018 00:03:17.4,33,1
05-15-2018 00:03:17.5,2,2
05-15-2018 00:03:17.5,2,6
05-15-2018 00:03:21.7,82,2
05-15-2018 00:03:22.4,9,2
05-15-2018 00:03:22.4,9,6
05-15-2018 00:03:22.4,10,2
05-15-2018 00:03:22.4,10,6
05-15-2018 00:03:22.4,65,1
05-15-2018 00:03:22.7,81,2
05-15-2018 00:03:23.4,12,2
05-15-2018 00:03:23.4,12,6
05-15-2018 00:03:23.4,11,2
05-15-2018 00:03:23.4,11,6
05-15-2018 00:03:23.4,0,4
05-15-2018 00:03:23.4,1,4
05-15-2018 00:03:23.4,31,1
05-15-2018 00:03:28.2,81,4
05-15-2018 00:03:28.2,44,4
05-15-2018 00:03:29.4,3,4
05-15-2018 00:03:30.5,81,12
05-15-2018 00:03:31.0,7,4
05-15-2018 00:03:31.0,8,4
05-15-2018 00:03:31.0,4,4
05-15-2018 00:03:34.0,9,4
05-15-2018 00:03:34.0,10,4
05-15-2018 00:03:35.0,12,4
05-15-2018 00:03:35.0,11,4
05-15-2018 00:03:35.0,0,2
05-15-2018 00:03:35.0,0,6
05-15-2018 00:03:35.0,1,2
05-15-2018 00:03:35.0,1,6
05-15-2018 00:03:35.0,31,1
05-15-2018 00:03:35.1,4,2
05-15-2018 00:03:35.1,4,6
05-15-2018 00:03:35.1,64,1
05-15-2018 00:03:35.9,82,11
05-15-2018 00:03:37.1,61,1
05-15-2018 00:03:37.1,32,1
05-15-2018 00:03:37.4,81,11
05-15-2018 00:03:43.8,82,6
05-15-2018 00:03:43.8,43,6
05-15-2018 00:03:46.0,81,6
05-15-2018 00:03:46.0,44,6
05-15-2018 00:03:48.8,4,6
05-15-2018 00:03:55.0,3,2
05-15-2018 00:03:55.0,3,6
05-15-2018 00:04:17.2,82,2
05-15-2018 00:04:17.2,43,2
05-15-2018 00:04:18.0,81,2
05-15-2018 00:04:18.0,44,2
05-15-2018 00:04:19.3,82,1
05-15-2018 00:04:19.3,2,1
05-15-2018 00:04:19.3,43,1
05-15-2018 00:04:20.8,7,2
05-15-2018 00:04:20.8,8,2
05-15-2018 00:04:20.8,4,2
05-15-2018 00:04:20.9,2,2
05-15-2018 00:04:22.1,81,10
05-15-2018 00:04:22.6,82,6
05-15-2018 00:04:22.6,43,6
05-15-2018 00:04:23.3,81,1
05-15-2018 00:04:23.3,44,1
05-15-2018 00:04:24.3,81,6
05-15-2018 00:04:24.3,44,6
05-15-2018 00:04:25.8,9,2
05-15-2018 00:04:25.8,10,2
05-15-2018 00:04:26.8,12,2
05-15-2018 00:04:26.8,11,2
05-15-2018 00:04:26.8,0,1
05-15-2018 00:04:26.8,1,1
05-15-2018 00:04:26.8,33,1
05-15-2018 00:04:26.9,4,1
05-15-2018 00:04:27.1,4,6
05-15-2018 00:04:30.8,7,1
05-15-2018 00:04:30.8,8,1
05-15-2018 00:04:30.8,3,1
05-15-2018 00:04:30.8,63,1
05-15-2018 00:04:33.8,9,1
05-15-2018 00:04:33.8,10,1
05-15-2018 00:04:33.8,65,1
05-15-2018 00:04:34.8,12,1
05-15-2018 00:04:34.8,11,1
05-15-2018 00:04:34.8,0,2
05-15-2018 00:04:34.8,1,2
05-15-2018 00:04:34.9,4,2
05-15-2018 00:04:34.9,64,1
05-15-2018 00:04:36.9,61,1
05-15-2018 00:04:36.9,32,1
05-15-2018 00:04:51.1,82,12
05-15-2018 00:04:54.8,3,2
05-15-2018 00:05:28.4,82,2
05-15-2018 00:05:28.4,43,2
05-15-2018 00:05:29.3,81,2
05-15-2018 00:05:29.3,44,2
05-15-2018 00:05:32.1,4,2
05-15-2018 00:05:33.9,82,11
05-15-2018 00:05:41.9,82,10
05-15-2018 00:05:46.1,81,12
05-15-2018 00:05:47.3,81,11
05-15-2018 00:05:48.6,82,6
05-15-2018 00:05:48.6,43,6
05-15-2018 00:05:49.4,81,6
05-15-2018 00:05:49.4,44,6
05-15-2018 00:05:52.2,4,6
05-15-2018 00:05:54.2,82,6
05-15-2018 00:05:54.2,43,6
05-15-2018 00:05:54.9,81,6
05-15-2018 00:05:54.9,44,6
05-15-2018 00:05:57.7,4,6
05-15-2018 00:06:08.3,82,6
05-15-2018 00:06:08.3,43,6
05-15-2018 00:06:09.2,81,6
05-15-2018 00:06:09.2,44,6
05-15-2018 00:06:12.0,4,6
05-15-2018 00:06:22.2,81,9
05-15-2018 00:06:39.7,81,10
05-15-2018 00:06:41.4,82,2
05-15-2018 00:06:41.4,43,2
05-15-2018 00:06:42.1,81,2
05-15-2018 00:06:42.1,44,2
05-15-2018 00:06:43.5,82,6
05-15-2018 00:06:43.5,43,6
05-15-2018 00:06:44.5,81,6
05-15-2018 00:06:44.5,44,6
05-15-2018 00:06:44.9,4,2
05-15-2018 00:06:47.3,4,6
05-15-2018 00:07:14.0,82,2
05-15-2018 00:07:14.0,43,2
05-15-2018 00:07:14.7,81,2
05-15-2018 00:07:14.7,44,2
05-15-2018 00:07:16.8,82,6
05-15-2018 00:07:16.8,43,6
05-15-2018 00:07:17.5,4,2
05-15-2018 00:07:17.7,81,6
05-15-2018 00:07:17.7,44,6
05-15-2018 00:07:20.5,4,6
05-15-2018 00:07:26.9,82,11
05-15-2018 00:07:40.4,82,6
05-15-2018 00:07:40.4,43,6
05-15-2018 00:07:41.4,81,6
05-15-2018 00:07:41.4,44,6
05-15-2018 00:07:42.9,82,9
05-15-2018 00:07:44.2,4,6
05-15-2018 00:07:59.9,82,10
05-15-2018 00:07:59.9,82,12
05-15-2018 00:08:02.9,82,2
05-15-2018 00:08:02.9,43,2
05-15-2018 00:08:03.8,81,2
05-15-2018 00:08:03.8,44,2
05-15-2018 00:08:06.6,4,2
05-15-2018 00:08:08.2,81,11
05-15-2018 00:08:08.4,81,12
05-15-2018 00:08:14.3,82,6
05-15-2018 00:08:14.3,43,6
05-15-2018 00:08:15.2,81,6
05-15-2018 00:08:15.2,44,6
05-15-2018 00:08:18.0,4,6
05-15-2018 00:09:00.9,82,1
05-15-2018 00:09:00.9,7,2
05-15-2018 00:09:00.9,8,2
05-15-2018 00:09:00.9,2,1
05-15-2018 00:09:00.9,43,1
05-15-2018 00:09:01.0,2,2
05-15-2018 00:09:02.5,81,1
05-15-2018 00:09:02.5,44,1
05-15-2018 00:09:05.9,9,2
05-15-2018 00:09:05.9,10,2
05-15-2018 00:09:06.9,12,2
05-15-2018 00:09:06.9,11,2
05-15-2018 00:09:06.9,0,1
05-15-2018 00:09:06.9,1,1
05-15-2018 00:09:06.9,33,1
05-15-2018 00:09:07.0,4,1
05-15-2018 00:09:10.9,7,1
05-15-2018 00:09:10.9,8,1
05-15-2018 00:09:10.9,3,1
05-15-2018 00:09:10.9,63,1
05-15-2018 00:09:13.9,9,1
05-15-2018 00:09:13.9,10,1
05-15-2018 00:09:13.9,65,1
05-15-2018 00:09:14.9,12,1
05-15-2018 00:09:14.9,11,1
05-15-2018 00:09:14.9,0,2
